2/4/2011,128.147,128.509,127.559,128.46,137454102
2/3/2011,127.581,128.286,126.905,128.09,148950445
2/2/2011,127.722,128.153,127.653,127.81,120804683
2/1/2011,126.796,128.275,126.718,128.05,170469644
1/31/2011,125.443,126.138,125.129,126.04,152375333
1/28/2011,127.47,127.676,124.894,125.1,301828904
1/27/2011,127.036,127.535,126.811,127.32,125888454
1/26/2011,126.834,127.382,126.579,127.01,144240391
1/25/2011,126.118,126.628,125.482,126.52,171061631
1/24/2011,125.657,126.597,125.627,126.45,116098624
1/21/2011,126.23,126.514,125.593,125.73,154643223
1/20/2011,125.332,125.763,124.52,125.45,179430125
1/19/2011,126.746,126.873,125.277,125.61,155152175
1/18/2011,126.527,126.978,126.38,126.86,116800066
1/14/2011,125.553,126.669,125.465,126.64,120149656
1/13/2011,125.985,126.043,125.417,125.73,131758077
1/12/2011,125.578,126.077,124.843,125.94,110191651
1/11/2011,124.82,125.114,124.34,124.81,112602134
1/10/2011,123.978,124.546,123.606,124.37,124970393
1/7/2011,124.941,125.147,123.56,124.53,159304898
1/6/2011,125.064,125.201,124.398,124.77,125091732
1/5/2011,123.982,125.098,123.864,125.02,136782973
1/4/2011,124.713,124.752,123.596,124.37,140293348
1/3/2011,124.107,124.979,123.118,124.44,141634817
12/31/2010,122.955,123.288,122.759,123.17,93129631
12/30/2010,123.218,123.542,122.954,123.14,78222159
12/29/2010,123.389,123.604,123.31,123.33,59251828
12/28/2010,123.309,123.358,122.917,123.24,56471470
12/27/2010,122.561,123.188,122.473,123.07,59344534
12/23/2010,123.059,123.196,122.716,123.02,71522880
12/22/2010,122.906,123.239,122.838,123.2,80529930
12/21/2010,122.418,122.888,122.301,122.81,96960541
12/20/2010,122.079,122.334,121.433,122.04,121583524
12/17/2010,121.535,121.907,121.28,121.75,144030059
12/16/2010,120.996,121.708,120.577,121.62,189903746
12/15/2010,121.241,121.719,120.705,120.91,165066137
12/14/2010,121.548,122.016,121.1,121.47,151128736
12/13/2010,121.837,121.984,121.321,121.36,137341050
12/10/2010,120.949,121.397,120.549,121.28,120673855
12/9/2010,120.785,120.833,119.986,120.58,126967516
12/8/2010,119.828,120.217,119.272,120.12,141650074
12/7/2010,120.762,120.83,119.612,119.68,212018250
12/6/2010,119.483,119.883,119.357,119.61,105764395
12/3/2010,119.009,119.876,118.98,119.74,155268856
12/2/2010,118.085,119.498,118.017,119.41,196257757
12/1/2010,117.111,118.124,117.101,117.9,226867782
11/30/2010,114.953,116.113,114.787,115.45,240090503
11/29/2010,115.457,116.412,114.716,116.1,229536748
11/26/2010,116.101,116.734,115.75,115.75,77979601
11/24/2010,116.136,117.139,116.116,117.11,143741279
11/23/2010,115.722,115.965,114.962,115.41,228164812
11/22/2010,116.613,117.149,115.717,117.1,186146700
11/19/2010,116.82,117.249,116.187,117.2,160988356
11/18/2010,116.295,117.299,116.286,116.88,202934078
11/17/2010,115.17,115.657,114.829,115.18,176856729
11/16/2010,116.231,116.426,114.575,115.13,307450205
11/15/2010,117.486,117.944,116.901,116.95,168258351
11/12/2010,117.714,118.23,116.574,117.11,245376737
11/11/2010,117.945,118.695,117.585,118.52,162177361
11/10/2010,118.463,119.028,117.567,118.97,227211915
11/9/2010,119.669,119.796,118.013,118.49,191535596
11/8/2010,119.204,119.545,118.814,119.35,160214148
11/5/2010,119.2,119.765,119.044,119.57,185413324
11/4/2010,118.165,119.178,116.889,119.12,220707832
11/3/2010,116.607,116.938,115.409,116.87,232677341
11/2/2010,116.351,116.673,116.04,116.4,162522205
11/1/2010,116.016,116.679,114.827,115.49,178656905
10/29/2010,115.245,115.674,115.041,115.45,148105315
10/28/2010,116.003,116.052,114.805,115.36,173018363
10/27/2010,114.863,115.467,114.249,115.34,195032435
10/26/2010,115.066,115.787,114.842,115.67,163174979
10/25/2010,116.079,116.683,115.562,115.65,155131816
10/22/2010,115.271,115.485,114.969,115.31,111065280
10/21/2010,115.363,116.035,114.204,115.1,227418723
10/20/2010,113.934,115.395,113.866,114.84,205330073
10/19/2010,114.178,114.821,113.038,113.73,288006564
10/18/2010,114.714,115.62,114.295,115.24,144929744
10/15/2010,115.245,115.313,113.764,114.68,250122763
10/14/2010,114.781,114.976,113.719,114.44,223510963
